,biomass,coal,gas,geothermal,hydro,nuclear,oil,solar,wind,unknown,hydro_storage,production_total,consumption,imported
2019-03-16 14:15:00,4744.0,7098.0,3188.0,4.0,1953.0,8760.0,336.0,6188.0,32552.0,412.0,-385.0,64850.0,55481.0,-9369.0
2019-03-16 14:30:00,4725.0,7003.0,3197.0,4.0,1967.0,8749.0,333.0,5849.0,33094.0,412.0,-380.0,64953.0,55429.0,-9524.0
2019-03-16 14:45:00,4734.0,6997.0,3212.0,4.0,1972.0,8745.0,330.0,5268.0,33618.0,413.0,-343.0,64950.0,55317.0,-9633.0
2019-03-16 15:00:00,4730.0,7189.0,3237.0,4.0,1950.0,8659.0,330.0,4689.0,33892.0,414.0,-223.0,64871.0,55378.0,-9493.0
2019-03-16 15:15:00,4740.0,7141.0,3216.0,4.0,1975.0,8412.0,327.0,3997.0,34434.0,417.0,-150.0,64513.0,54962.0,-9551.0
2019-03-16 15:30:00,4746.0,7215.0,3274.0,4.0,1988.0,8371.0,325.0,3323.0,34482.0,417.0,-153.0,63992.0,54655.0,-9337.0
2019-03-16 15:45:00,4754.0,7350.0,3278.0,4.0,1988.0,8374.0,326.0,2672.0,34873.0,417.0,-159.0,63877.0,54914.0,-8963.0
2019-03-16 16:00:00,4751.0,7434.0,3278.0,4.0,1973.0,8485.0,327.0,2110.0,35192.0,417.0,-685.0,63286.0,55526.0,-7760.0
2019-03-16 16:15:00,4735.0,7453.0,3263.0,4.0,1982.0,8630.0,327.0,1556.0,35006.0,417.0,-1277.0,62096.0,56012.0,-6084.0
2019-03-16 16:30:00,4759.0,7437.0,3356.0,4.0,1996.0,8713.0,327.0,984.0,35288.0,417.0,-1841.0,61440.0,56240.0,-5200.0
2019-03-16 16:45:00,4764.0,7562.0,3332.0,4.0,2011.0,8792.0,327.0,545.0,35453.0,417.0,-2671.0,60536.0,57177.0,-3359.0
2019-03-16 17:00:00,4757.0,7397.0,3296.0,4.0,2041.0,8785.0,329.0,205.0,35587.0,399.0,-3336.0,59464.0,57512.0,-1952.0
2019-03-16 17:15:00,4757.0,7494.0,3271.0,4.0,2056.0,8846.0,329.0,47.0,35652.0,400.0,-3615.0,59241.0,57848.0,-1393.0
2019-03-16 17:30:00,4766.0,7468.0,3366.0,4.0,2055.0,8999.0,330.0,6.0,36113.0,400.0,-3703.0,59804.0,58884.0,-920.0
2019-03-16 17:45:00,4783.0,7310.0,3422.0,4.0,2088.0,9127.0,328.0,0.0,36379.0,400.0,-4424.0,59417.0,60115.0,698.0
2019-03-16 18:00:00,4781.0,7055.0,3500.0,4.0,1971.0,9125.0,330.0,0.0,36283.0,400.0,-4808.0,58641.0,60242.0,1601.0
2019-03-16 18:15:00,4771.0,7042.0,3456.0,4.0,1951.0,9128.0,331.0,0.0,36310.0,399.0,-4662.0,58730.0,59850.0,1120.0
2019-03-16 18:30:00,4781.0,7018.0,3429.0,4.0,1899.0,9127.0,332.0,0.0,36186.0,389.0,-3503.0,59662.0,58894.0,-768.0
2019-03-16 18:45:00,4776.0,6904.0,3371.0,4.0,1888.0,9119.0,332.0,0.0,36620.0,380.0,-2657.0,60737.0,58268.0,-2469.0
2019-03-16 19:00:00,4798.0,6729.0,3196.0,4.0,1899.0,9123.0,330.0,0.0,36819.0,382.0,-2806.0,60474.0,57410.0,-3064.0
2019-03-16 19:15:00,4785.0,6598.0,3069.0,4.0,1903.0,9114.0,328.0,0.0,37139.0,382.0,-1444.0,61878.0,56240.0,-5638.0
2019-03-16 19:30:00,4793.0,6493.0,3089.0,4.0,1887.0,9019.0,332.0,0.0,37275.0,382.0,-1403.0,61871.0,55196.0,-6675.0
2019-03-16 19:45:00,4775.0,6404.0,3064.0,4.0,1854.0,8890.0,332.0,0.0,37568.0,382.0,-1184.0,62089.0,54119.0,-7970.0
2019-03-16 20:00:00,4790.0,6339.0,3045.0,4.0,1929.0,8813.0,329.0,0.0,37893.0,377.0,-506.0,63013.0,53743.0,-9270.0
2019-03-16 20:15:00,4776.0,6318.0,2964.0,4.0,1873.0,8644.0,330.0,0.0,38056.0,377.0,-487.0,62855.0,52891.0,-9964.0
2019-03-16 20:30:00,4789.0,6218.0,2989.0,4.0,1968.0,8492.0,330.0,0.0,38461.0,377.0,-456.0,63172.0,52408.0,-10764.0
2019-03-16 20:45:00,4761.0,6193.0,2966.0,4.0,1882.0,8445.0,330.0,0.0,38818.0,377.0,-442.0,63334.0,52270.0,-11064.0
2019-03-16 21:00:00,4747.0,6224.0,2833.0,4.0,1974.0,8477.0,329.0,0.0,37538.0,373.0,-893.0,61606.0,52513.0,-9093.0
2019-03-16 21:15:00,4747.0,6196.0,2600.0,4.0,1933.0,8469.0,330.0,0.0,37252.0,370.0,-1002.0,60899.0,52131.0,-8768.0
2019-03-16 21:30:00,4741.0,6219.0,2585.0,4.0,1892.0,8524.0,329.0,0.0,37018.0,370.0,-513.0,61169.0,50999.0,-10170.0
2019-03-16 21:45:00,4749.0,6201.0,2581.0,4.0,1900.0,8521.0,330.0,0.0,36796.0,370.0,-342.0,61110.0,50162.0,-10948.0
2019-03-16 22:00:00,4741.0,6183.0,2556.0,4.0,2078.0,8469.0,330.0,0.0,36590.0,370.0,-737.0,60584.0,49135.0,-11449.0
2019-03-16 22:15:00,4748.0,6163.0,2562.0,4.0,1948.0,8443.0,332.0,0.0,36649.0,370.0,-394.0,60825.0,48200.0,-12625.0
2019-03-16 22:30:00,4746.0,6154.0,2569.0,4.0,1930.0,8408.0,332.0,0.0,36576.0,370.0,-195.0,60894.0,47618.0,-13276.0
2019-03-16 22:45:00,4741.0,6102.0,2566.0,4.0,1897.0,8311.0,330.0,0.0,36705.0,370.0,-212.0,60814.0,47020.0,-13794.0
2019-03-16 23:00:00,4709.0,6029.0,2448.0,4.0,2055.0,8366.0,315.0,0.0,34928.0,374.0,-865.0,58363.0,46894.0,-11469.0
2019-03-16 23:15:00,4716.0,6067.0,2413.0,4.0,1985.0,8383.0,314.0,0.0,34343.0,374.0,-744.0,57855.0,46231.0,-11624.0
2019-03-16 23:30:00,4705.0,6092.0,2451.0,4.0,1943.0,8296.0,315.0,0.0,34206.0,374.0,-491.0,57895.0,45237.0,-12658.0
2019-03-16 23:45:00,4708.0,6097.0,2417.0,4.0,1899.0,8085.0,314.0,0.0,33999.0,375.0,-350.0,57548.0,44508.0,-13040.0
2019-03-17 00:00:00,4711.0,6107.0,2442.0,4.0,1885.0,8126.0,312.0,0.0,33578.0,374.0,-220.0,57319.0,43889.0,-13430.0
2019-03-17 00:15:00,4694.0,6094.0,2400.0,4.0,1893.0,8108.0,315.0,0.0,33357.0,369.0,-102.0,57132.0,43593.0,-13539.0
2019-03-17 00:30:00,4697.0,6107.0,2434.0,4.0,1886.0,8077.0,314.0,0.0,33207.0,369.0,-88.0,57007.0,43205.0,-13802.0
2019-03-17 00:45:00,4719.0,6115.0,2398.0,4.0,1863.0,7938.0,313.0,0.0,33048.0,369.0,-83.0,56684.0,42674.0,-14010.0
2019-03-17 01:00:00,4719.0,6143.0,2389.0,4.0,2007.0,7766.0,311.0,0.0,32475.0,369.0,-153.0,56030.0,42695.0,-13335.0
2019-03-17 01:15:00,4724.0,6119.0,2356.0,4.0,1992.0,7722.0,311.0,0.0,32594.0,369.0,-112.0,56079.0,43049.0,-13030.0
2019-03-17 01:30:00,4725.0,6126.0,2399.0,4.0,1945.0,7623.0,310.0,0.0,32484.0,369.0,-240.0,55745.0,43145.0,-12600.0
2019-03-17 01:45:00,4713.0,6130.0,2373.0,4.0,1888.0,7457.0,310.0,0.0,32170.0,369.0,-161.0,55253.0,42285.0,-12968.0
2019-03-17 02:00:00,4722.0,6184.0,2392.0,4.0,1860.0,7455.0,310.0,0.0,32280.0,369.0,-354.0,55222.0,42461.0,-12761.0
2019-03-17 02:15:00,4722.0,6159.0,2360.0,4.0,1837.0,7427.0,310.0,0.0,32454.0,369.0,-38.0,55604.0,42571.0,-13033.0
2019-03-17 02:30:00,4709.0,6147.0,2408.0,4.0,1863.0,7427.0,309.0,0.0,32417.0,369.0,-4.0,55649.0,42564.0,-13085.0
2019-03-17 02:45:00,4729.0,6157.0,2363.0,4.0,1880.0,7422.0,310.0,0.0,32285.0,369.0,-4.0,55515.0,42588.0,-12927.0
2019-03-17 03:00:00,4703.0,6200.0,2384.0,4.0,1885.0,7417.0,308.0,0.0,32705.0,369.0,-4.0,55971.0,42736.0,-13235.0
2019-03-17 03:15:00,4709.0,6196.0,2372.0,4.0,1871.0,7488.0,308.0,0.0,32932.0,369.0,-52.0,56197.0,42830.0,-13367.0
2019-03-17 03:30:00,4708.0,6214.0,2408.0,4.0,1871.0,7443.0,308.0,0.0,33106.0,369.0,-21.0,56410.0,42883.0,-13527.0
2019-03-17 03:45:00,4707.0,6211.0,2368.0,4.0,1888.0,7455.0,308.0,0.0,33073.0,369.0,-4.0,56379.0,43018.0,-13361.0
2019-03-17 04:00:00,4711.0,6227.0,2395.0,4.0,1913.0,7514.0,308.0,0.0,33239.0,369.0,-4.0,56676.0,42892.0,-13784.0
2019-03-17 04:15:00,4722.0,6220.0,2370.0,4.0,1852.0,7412.0,308.0,0.0,33707.0,369.0,-4.0,56960.0,42677.0,-14283.0
2019-03-17 04:30:00,4730.0,6233.0,2407.0,4.0,1945.0,7410.0,307.0,0.0,33534.0,369.0,-4.0,56935.0,42310.0,-14625.0
2019-03-17 04:45:00,4736.0,6250.0,2371.0,4.0,1988.0,7418.0,308.0,0.0,33626.0,369.0,-16.0,57054.0,42573.0,-14481.0
2019-03-17 05:00:00,4736.0,6358.0,2394.0,4.0,2011.0,7361.0,306.0,2.0,34239.0,369.0,-16.0,57764.0,42438.0,-15326.0
2019-03-17 05:15:00,4727.0,6367.0,2360.0,4.0,1945.0,7372.0,307.0,28.0,33964.0,369.0,-4.0,57439.0,42184.0,-15255.0
2019-03-17 05:30:00,4741.0,6340.0,2403.0,4.0,1950.0,7359.0,308.0,162.0,33825.0,368.0,-27.0,57433.0,42587.0,-14846.0
2019-03-17 05:45:00,4757.0,6331.0,2369.0,4.0,1975.0,7318.0,305.0,725.0,33634.0,368.0,-4.0,57782.0,43059.0,-14723.0
2019-03-17 06:00:00,4777.0,6317.0,2406.0,4.0,2053.0,7382.0,302.0,1524.0,33500.0,368.0,-72.0,58561.0,44157.0,-14404.0
2019-03-17 06:15:00,4775.0,6325.0,2377.0,4.0,2010.0,7382.0,296.0,2363.0,33457.0,368.0,-109.0,59248.0,44617.0,-14631.0
2019-03-17 06:30:00,4798.0,6326.0,2412.0,4.0,2001.0,7201.0,294.0,3342.0,33579.0,368.0,-54.0,60271.0,44915.0,-15356.0
2019-03-17 06:45:00,4796.0,6332.0,2394.0,4.0,1944.0,7155.0,292.0,4362.0,33124.0,368.0,-4.0,60767.0,45567.0,-15200.0
2019-03-17 07:00:00,4817.0,6374.0,2405.0,4.0,2083.0,7214.0,291.0,5479.0,33512.0,368.0,-4.0,62543.0,46493.0,-16050.0
2019-03-17 07:15:00,4810.0,6407.0,2369.0,4.0,2030.0,7271.0,289.0,6648.0,33598.0,368.0,-4.0,63790.0,47109.0,-16681.0
2019-03-17 07:30:00,4810.0,6462.0,2408.0,4.0,1961.0,7366.0,290.0,7952.0,33384.0,368.0,-4.0,65001.0,48002.0,-16999.0
2019-03-17 07:45:00,4810.0,6465.0,2377.0,4.0,1961.0,7510.0,290.0,9051.0,33508.0,368.0,-4.0,66340.0,49013.0,-17327.0
2019-03-17 08:00:00,4811.0,6440.0,2402.0,4.0,2003.0,7531.0,288.0,10381.0,33535.0,368.0,-4.0,67759.0,49673.0,-18086.0
2019-03-17 08:15:00,4797.0,6505.0,2377.0,4.0,1884.0,7415.0,287.0,11608.0,33637.0,368.0,-4.0,68878.0,50585.0,-18293.0
2019-03-17 08:30:00,4813.0,6491.0,2420.0,4.0,1935.0,7217.0,288.0,12706.0,33663.0,368.0,-4.0,69901.0,51519.0,-18382.0
2019-03-17 08:45:00,4811.0,6427.0,2380.0,4.0,1969.0,7072.0,290.0,13677.0,33556.0,369.0,-9.0,70546.0,52233.0,-18313.0
2019-03-17 09:00:00,4811.0,6366.0,2401.0,4.0,2124.0,7005.0,288.0,14476.0,33120.0,373.0,-144.0,70824.0,52879.0,-17945.0
2019-03-17 09:15:00,4774.0,6271.0,2371.0,4.0,2043.0,7038.0,288.0,15071.0,33285.0,373.0,-145.0,71373.0,53297.0,-18076.0
2019-03-17 09:30:00,4762.0,6301.0,2411.0,4.0,1951.0,7035.0,288.0,15507.0,33273.0,373.0,-145.0,71760.0,53706.0,-18054.0
2019-03-17 09:45:00,4829.0,6329.0,2371.0,4.0,1933.0,6872.0,288.0,15737.0,33147.0,373.0,-146.0,71737.0,54717.0,-17020.0
2019-03-17 10:00:00,4953.0,6344.0,2397.0,4.0,1954.0,6985.0,288.0,15869.0,33307.0,373.0,-146.0,72328.0,55744.0,-16584.0
2019-03-17 10:15:00,4954.0,6350.0,2368.0,4.0,2029.0,7092.0,288.0,15742.0,33037.0,373.0,-146.0,72091.0,56649.0,-15442.0
2019-03-17 10:30:00,4969.0,6340.0,2408.0,4.0,2016.0,7231.0,288.0,15506.0,33403.0,372.0,-145.0,72392.0,56823.0,-15569.0
2019-03-17 10:45:00,4890.0,6336.0,2359.0,4.0,2017.0,7284.0,288.0,15107.0,33416.0,367.0,-145.0,71923.0,56418.0,-15505.0
2019-03-17 11:00:00,4800.0,6315.0,2369.0,4.0,1966.0,7243.0,287.0,14798.0,33770.0,367.0,-12.0,71907.0,55910.0,-15997.0
2019-03-17 11:15:00,4799.0,6297.0,2348.0,4.0,1975.0,7115.0,288.0,14382.0,33522.0,367.0,-5.0,71092.0,55284.0,-15808.0
2019-03-17 11:30:00,4857.0,6314.0,2389.0,4.0,2049.0,7053.0,288.0,14291.0,33228.0,366.0,-5.0,70834.0,54483.0,-16351.0
2019-03-17 11:45:00,4958.0,6320.0,2351.0,4.0,1945.0,7072.0,287.0,14080.0,32851.0,367.0,-5.0,70230.0,53584.0,-16646.0
2019-03-17 12:00:00,4981.0,6360.0,2382.0,4.0,1946.0,7043.0,288.0,13577.0,32731.0,367.0,-17.0,69662.0,54198.0,-15464.0
2019-03-17 12:15:00,5016.0,6366.0,2346.0,4.0,1930.0,6981.0,288.0,13337.0,32132.0,367.0,-17.0,68750.0,53513.0,-15237.0
2019-03-17 12:30:00,5045.0,6360.0,2395.0,4.0,1947.0,6996.0,288.0,12708.0,31980.0,367.0,-17.0,68073.0,53626.0,-14447.0
2019-03-17 12:45:00,4999.0,6338.0,2356.0,4.0,1919.0,7171.0,288.0,11974.0,31941.0,367.0,-17.0,67340.0,53466.0,-13874.0
2019-03-17 13:00:00,4984.0,6356.0,2380.0,4.0,1941.0,7491.0,288.0,11099.0,31464.0,367.0,-17.0,66357.0,53152.0,-13205.0
2019-03-17 13:15:00,5003.0,6320.0,2364.0,4.0,1975.0,7721.0,288.0,10545.0,31060.0,367.0,-17.0,65630.0,52679.0,-12951.0
2019-03-17 13:30:00,5048.0,6319.0,2399.0,4.0,1950.0,7856.0,289.0,9812.0,31777.0,367.0,-17.0,65804.0,52564.0,-13240.0
2019-03-17 13:45:00,5046.0,6328.0,2354.0,4.0,1935.0,7998.0,292.0,9155.0,31096.0,367.0,-27.0,64548.0,51777.0,-12771.0
2019-03-17 14:00:00,5044.0,6341.0,2386.0,4.0,1934.0,8165.0,291.0,8425.0,31035.0,367.0,-107.0,63885.0,52365.0,-11520.0
2019-03-17 14:15:00,5047.0,6356.0,2356.0,4.0,1942.0,8125.0,292.0,7735.0,31203.0,366.0,-152.0,63274.0,51922.0,-11352.0
2019-03-17 14:30:00,5054.0,6361.0,2397.0,4.0,1924.0,8202.0,290.0,6953.0,31221.0,366.0,-147.0,62625.0,51064.0,-11561.0
2019-03-17 14:45:00,5050.0,6439.0,2381.0,4.0,1932.0,8465.0,290.0,6213.0,31512.0,366.0,-156.0,62496.0,51387.0,-11109.0
2019-03-17 15:00:00,5054.0,6580.0,2371.0,4.0,1942.0,8680.0,290.0,5257.0,30542.0,367.0,-313.0,60774.0,51993.0,-8781.0
2019-03-17 15:15:00,5045.0,6649.0,2367.0,4.0,1975.0,8907.0,290.0,4391.0,30297.0,367.0,-476.0,59816.0,52185.0,-7631.0
2019-03-17 15:30:00,5045.0,6622.0,2423.0,4.0,1961.0,9047.0,288.0,3486.0,29892.0,383.0,-526.0,58625.0,52061.0,-6564.0
2019-03-17 15:45:00,5095.0,6684.0,2500.0,4.0,1963.0,9165.0,286.0,2686.0,29457.0,427.0,-874.0,57393.0,52290.0,-5103.0
2019-03-17 16:00:00,5068.0,7069.0,2607.0,4.0,1859.0,9189.0,286.0,1971.0,29849.0,443.0,-660.0,57685.0,51693.0,-5992.0
2019-03-17 16:15:00,5076.0,7285.0,2632.0,4.0,1894.0,9204.0,286.0,1332.0,29444.0,449.0,-975.0,56631.0,51884.0,-4747.0
2019-03-17 16:30:00,5104.0,7504.0,2652.0,4.0,1942.0,9204.0,285.0,853.0,29037.0,456.0,-2181.0,54860.0,52571.0,-2289.0
2019-03-17 16:45:00,5111.0,7768.0,2766.0,4.0,1870.0,9209.0,286.0,476.0,28841.0,498.0,-2996.0,53833.0,52772.0,-1061.0
2019-03-17 17:00:00,5105.0,8683.0,2989.0,4.0,1805.0,9178.0,286.0,199.0,29294.0,523.0,-3821.0,54245.0,53773.0,-472.0
2019-03-17 17:15:00,5093.0,9299.0,2996.0,4.0,1815.0,9209.0,285.0,46.0,30036.0,523.0,-4396.0,54910.0,54887.0,-23.0
2019-03-17 17:30:00,5094.0,9553.0,3021.0,4.0,1883.0,9220.0,286.0,4.0,29644.0,524.0,-4791.0,54442.0,55364.0,922.0
2019-03-17 17:45:00,5098.0,9721.0,3047.0,4.0,1953.0,9225.0,286.0,0.0,29512.0,525.0,-6166.0,53205.0,56885.0,3680.0
2019-03-17 18:00:00,5095.0,9795.0,3137.0,4.0,2022.0,9224.0,286.0,0.0,29120.0,524.0,-7709.0,51498.0,57338.0,5840.0
2019-03-17 18:15:00,5110.0,9824.0,3146.0,4.0,1840.0,9226.0,285.0,0.0,28934.0,525.0,-7152.0,51742.0,56908.0,5166.0
2019-03-17 18:30:00,5094.0,9862.0,3161.0,4.0,1843.0,9223.0,285.0,0.0,29223.0,525.0,-6710.0,52510.0,56402.0,3892.0
2019-03-17 18:45:00,5090.0,9898.0,3157.0,4.0,1830.0,9219.0,286.0,0.0,29662.0,525.0,-5996.0,53675.0,55971.0,2296.0
2019-03-17 19:00:00,5076.0,10001.0,3080.0,4.0,1915.0,9216.0,286.0,0.0,30021.0,525.0,-5055.0,55069.0,55489.0,420.0
2019-03-17 19:15:00,5059.0,9981.0,3080.0,4.0,1806.0,9195.0,286.0,0.0,30480.0,525.0,-3426.0,56990.0,54404.0,-2586.0
2019-03-17 19:30:00,5089.0,9890.0,3087.0,4.0,1828.0,9183.0,286.0,0.0,30635.0,525.0,-3094.0,57433.0,53631.0,-3802.0
2019-03-17 19:45:00,5084.0,9485.0,3070.0,4.0,1807.0,9163.0,286.0,0.0,30925.0,526.0,-2462.0,57888.0,53179.0,-4709.0
2019-03-17 20:00:00,5066.0,8516.0,3046.0,4.0,1981.0,9204.0,287.0,0.0,31148.0,526.0,-1906.0,57872.0,53065.0,-4807.0
2019-03-17 20:15:00,5072.0,8189.0,2993.0,4.0,1891.0,9141.0,288.0,0.0,31609.0,525.0,-1346.0,58366.0,52739.0,-5627.0
2019-03-17 20:30:00,5066.0,8105.0,3030.0,4.0,1828.0,9107.0,287.0,0.0,32142.0,526.0,-1098.0,58997.0,52163.0,-6834.0
2019-03-17 20:45:00,5053.0,8244.0,3005.0,4.0,1829.0,9076.0,285.0,0.0,32573.0,526.0,-923.0,59672.0,52625.0,-7047.0
2019-03-17 21:00:00,5041.0,8548.0,2984.0,4.0,1992.0,9112.0,285.0,0.0,32033.0,524.0,-1328.0,59195.0,53329.0,-5866.0
2019-03-17 21:15:00,5041.0,8469.0,2950.0,4.0,1870.0,9115.0,285.0,0.0,32724.0,523.0,-563.0,60418.0,53308.0,-7110.0
2019-03-17 21:30:00,5039.0,8486.0,2981.0,4.0,1865.0,9117.0,286.0,0.0,32993.0,523.0,-421.0,60873.0,52926.0,-7947.0
2019-03-17 21:45:00,5029.0,8230.0,2986.0,4.0,1820.0,9102.0,286.0,0.0,33458.0,523.0,-294.0,61144.0,52589.0,-8555.0
2019-03-17 22:00:00,5038.0,7773.0,2946.0,4.0,1886.0,9080.0,286.0,0.0,33896.0,517.0,-628.0,60798.0,51644.0,-9154.0
2019-03-17 22:15:00,5041.0,7565.0,2878.0,4.0,1838.0,9066.0,287.0,0.0,34162.0,481.0,-76.0,61246.0,50879.0,-10367.0
2019-03-17 22:30:00,5052.0,7478.0,2851.0,4.0,1892.0,9089.0,292.0,0.0,33806.0,463.0,-68.0,60859.0,50683.0,-10176.0
2019-03-17 22:45:00,5036.0,7639.0,2835.0,4.0,1806.0,8993.0,292.0,0.0,34035.0,463.0,-7.0,61096.0,49707.0,-11389.0
2019-03-17 23:00:00,5025.0,8048.0,2796.0,4.0,1883.0,8828.0,291.0,0.0,34174.0,434.0,-95.0,61388.0,49030.0,-12358.0
2019-03-17 23:15:00,5035.0,8067.0,2748.0,4.0,1853.0,8777.0,290.0,0.0,34524.0,405.0,-29.0,61674.0,48388.0,-13286.0
2019-03-17 23:30:00,5018.0,8060.0,2755.0,4.0,1832.0,8760.0,296.0,0.0,34412.0,405.0,-7.0,61535.0,48015.0,-13520.0
2019-03-17 23:45:00,5009.0,8120.0,2725.0,4.0,1887.0,8758.0,293.0,0.0,34256.0,405.0,-7.0,61450.0,47834.0,-13616.0
2019-03-18 00:00:00,4992.0,8397.0,2552.0,4.0,1969.0,8786.0,299.0,0.0,34210.0,389.0,-114.0,61484.0,47662.0,-13822.0
2019-03-18 00:15:00,4981.0,8505.0,2557.0,4.0,1881.0,8782.0,303.0,0.0,34193.0,385.0,-53.0,61538.0,47210.0,-14328.0
2019-03-18 00:30:00,4978.0,8444.0,2563.0,4.0,1905.0,8784.0,301.0,0.0,34296.0,386.0,-10.0,61651.0,47122.0,-14529.0
2019-03-18 00:45:00,5000.0,8459.0,2562.0,4.0,1899.0,8781.0,301.0,0.0,34196.0,385.0,-10.0,61577.0,47002.0,-14575.0
2019-03-18 01:00:00,5009.0,8763.0,2548.0,4.0,1968.0,8793.0,300.0,0.0,34062.0,383.0,-14.0,61816.0,46976.0,-14840.0
2019-03-18 01:15:00,5023.0,8779.0,2551.0,4.0,1898.0,8787.0,298.0,0.0,33757.0,382.0,-57.0,61422.0,47078.0,-14344.0
2019-03-18 01:30:00,4990.0,9014.0,2557.0,4.0,1869.0,8787.0,298.0,0.0,33863.0,383.0,-122.0,61643.0,47043.0,-14600.0
2019-03-18 01:45:00,4996.0,9221.0,2559.0,4.0,1898.0,8786.0,299.0,0.0,33709.0,383.0,-15.0,61840.0,47169.0,-14671.0
2019-03-18 02:00:00,4989.0,9228.0,2538.0,4.0,1863.0,8791.0,300.0,0.0,33518.0,380.0,-1.0,61610.0,47545.0,-14065.0
2019-03-18 02:15:00,5004.0,9088.0,2540.0,4.0,1864.0,8784.0,300.0,0.0,33372.0,380.0,-1.0,61335.0,47873.0,-13462.0
2019-03-18 02:30:00,5008.0,9082.0,2564.0,4.0,1858.0,8786.0,299.0,0.0,33279.0,387.0,-1.0,61266.0,48042.0,-13224.0
2019-03-18 02:45:00,5019.0,9074.0,2646.0,4.0,1864.0,8782.0,300.0,0.0,33279.0,429.0,-1.0,61396.0,48389.0,-13007.0
2019-03-18 03:00:00,4973.0,9417.0,2761.0,4.0,1863.0,8780.0,295.0,0.0,33221.0,445.0,-64.0,61695.0,48775.0,-12920.0
2019-03-18 03:15:00,5002.0,9697.0,2838.0,4.0,1904.0,8784.0,295.0,0.0,33182.0,445.0,-92.0,62059.0,49321.0,-12738.0
2019-03-18 03:30:00,5002.0,9784.0,2924.0,4.0,1990.0,8854.0,292.0,0.0,33011.0,453.0,-93.0,62221.0,50048.0,-12173.0
2019-03-18 03:45:00,5019.0,9744.0,3128.0,4.0,1901.0,8819.0,291.0,0.0,32726.0,489.0,-93.0,62028.0,50466.0,-11562.0
2019-03-18 04:00:00,5012.0,9826.0,3404.0,4.0,1976.0,8587.0,292.0,0.0,32675.0,498.0,-87.0,62187.0,51723.0,-10464.0
2019-03-18 04:15:00,5001.0,10207.0,3499.0,4.0,1908.0,8514.0,291.0,0.0,32808.0,498.0,-215.0,62515.0,52718.0,-9797.0
2019-03-18 04:30:00,4987.0,10586.0,3518.0,4.0,1960.0,8568.0,293.0,0.0,32812.0,498.0,-210.0,63016.0,53935.0,-9081.0
2019-03-18 04:45:00,4965.0,11252.0,3742.0,4.0,2033.0,8643.0,292.0,0.0,32873.0,508.0,-280.0,64032.0,55680.0,-8352.0
2019-03-18 05:00:00,4961.0,11657.0,4300.0,4.0,2005.0,8651.0,291.0,2.0,33716.0,537.0,-1059.0,65065.0,58595.0,-6470.0
2019-03-18 05:15:00,5006.0,12283.0,4308.0,4.0,1982.0,8658.0,293.0,26.0,33806.0,536.0,-2527.0,64375.0,60697.0,-3678.0
2019-03-18 05:30:00,4982.0,12584.0,4495.0,4.0,1990.0,8661.0,291.0,121.0,33864.0,536.0,-3134.0,64394.0,62161.0,-2233.0
2019-03-18 05:45:00,5015.0,12892.0,4438.0,4.0,1982.0,8663.0,288.0,352.0,33882.0,536.0,-3479.0,64573.0,63432.0,-1141.0
2019-03-18 06:00:00,5028.0,13069.0,4988.0,4.0,1976.0,7848.0,288.0,814.0,33348.0,539.0,-4024.0,63878.0,64920.0,1042.0
2019-03-18 06:15:00,5009.0,13156.0,5670.0,4.0,2118.0,8661.0,290.0,1400.0,32673.0,539.0,-4704.0,64816.0,67219.0,2403.0
2019-03-18 06:30:00,4950.0,13244.0,5726.0,4.0,2122.0,8664.0,289.0,2110.0,32343.0,538.0,-5226.0,64764.0,67921.0,3157.0
2019-03-18 06:45:00,4972.0,13227.0,5757.0,4.0,2111.0,8693.0,288.0,2933.0,32579.0,538.0,-4915.0,66187.0,68789.0,2602.0
2019-03-18 07:00:00,5017.0,13071.0,5832.0,4.0,2037.0,8748.0,282.0,3775.0,32896.0,540.0,-4360.0,67842.0,69219.0,1377.0
2019-03-18 07:15:00,5046.0,12940.0,5849.0,4.0,2083.0,8751.0,278.0,4647.0,32984.0,540.0,-4416.0,68706.0,69732.0,1026.0
2019-03-18 07:30:00,5052.0,13053.0,5896.0,4.0,2107.0,8747.0,279.0,5583.0,32692.0,540.0,-3582.0,70371.0,70102.0,-269.0
2019-03-18 07:45:00,5052.0,13128.0,5888.0,4.0,2014.0,8774.0,278.0,6586.0,32628.0,540.0,-2934.0,71958.0,70206.0,-1752.0
2019-03-18 08:00:00,5052.0,13067.0,5720.0,4.0,2065.0,8793.0,278.0,7434.0,32759.0,540.0,-2024.0,73688.0,69462.0,-4226.0
2019-03-18 08:15:00,5025.0,13086.0,5675.0,4.0,2002.0,8779.0,278.0,8246.0,32689.0,540.0,-1082.0,75242.0,69589.0,-5653.0
2019-03-18 08:30:00,5040.0,13061.0,5693.0,4.0,1877.0,8789.0,278.0,9018.0,32881.0,540.0,-1148.0,76033.0,70079.0,-5954.0
2019-03-18 08:45:00,5061.0,12893.0,5687.0,4.0,1876.0,8791.0,278.0,9648.0,33073.0,540.0,-941.0,76910.0,70423.0,-6487.0
2019-03-18 09:00:00,5100.0,12716.0,5545.0,4.0,1873.0,8773.0,278.0,10354.0,33372.0,541.0,-946.0,77610.0,70453.0,-7157.0
2019-03-18 09:15:00,5089.0,12789.0,5468.0,4.0,1867.0,8765.0,280.0,10966.0,33231.0,541.0,-451.0,78549.0,71077.0,-7472.0
