,biomass,coal,gas,geothermal,hydro,nuclear,oil,solar,wind,unknown,hydro_storage,production_total,consumption,imported
2019-01-01 00:00:00,101.25,95.75,22.75,0.0,0.0,0.0,4.5,0.0,1025.75,0.0,0.0,1250.0,796.5,-453.5
2019-01-01 00:15:00,101.25,95.75,22.75,0.0,0.0,0.0,4.5,0.0,1025.75,0.0,0.0,1250.0,796.5,-453.5
2019-01-01 00:30:00,101.25,95.75,22.75,0.0,0.0,0.0,4.5,0.0,1025.75,0.0,0.0,1250.0,796.5,-453.5
2019-01-01 00:45:00,101.25,95.75,22.75,0.0,0.0,0.0,4.5,0.0,1025.75,0.0,0.0,1250.0,796.5,-453.5
2019-01-01 01:00:00,97.0,73.0,22.25,0.0,0.0,0.0,4.25,0.0,868.75,0.0,0.0,1065.25,767.5,-297.75
2019-01-01 01:15:00,97.0,73.0,22.25,0.0,0.0,0.0,4.25,0.0,868.75,0.0,0.0,1065.25,767.5,-297.75
2019-01-01 01:30:00,97.0,73.0,22.25,0.0,0.0,0.0,4.25,0.0,868.75,0.0,0.0,1065.25,767.5,-297.75
2019-01-01 01:45:00,97.0,73.0,22.25,0.0,0.0,0.0,4.25,0.0,868.75,0.0,0.0,1065.25,767.5,-297.75
2019-01-01 02:00:00,98.5,72.75,22.5,0.0,0.0,0.0,4.25,0.0,842.25,0.0,0.0,1040.25,741.5,-298.75
2019-01-01 02:15:00,98.5,72.75,22.5,0.0,0.0,0.0,4.25,0.0,842.25,0.0,0.0,1040.25,741.5,-298.75
2019-01-01 02:30:00,98.5,72.75,22.5,0.0,0.0,0.0,4.25,0.0,842.25,0.0,0.0,1040.25,741.5,-298.75
2019-01-01 02:45:00,98.5,72.75,22.5,0.0,0.0,0.0,4.25,0.0,842.25,0.0,0.0,1040.25,741.5,-298.75
2019-01-01 03:00:00,92.75,73.25,22.5,0.0,0.0,0.0,4.25,0.0,818.25,0.0,0.0,1011.0,733.25,-277.75
2019-01-01 03:15:00,92.75,73.25,22.5,0.0,0.0,0.0,4.25,0.0,818.25,0.0,0.0,1011.0,733.25,-277.75
2019-01-01 03:30:00,92.75,73.25,22.5,0.0,0.0,0.0,4.25,0.0,818.25,0.0,0.0,1011.0,733.25,-277.75
2019-01-01 03:45:00,92.75,73.25,22.5,0.0,0.0,0.0,4.25,0.0,818.25,0.0,0.0,1011.0,733.25,-277.75
2019-01-01 04:00:00,90.75,73.5,23.0,0.0,0.0,0.0,4.75,0.0,798.75,0.0,0.0,990.75,735.25,-255.5
2019-01-01 04:15:00,90.75,73.5,23.0,0.0,0.0,0.0,4.75,0.0,798.75,0.0,0.0,990.75,735.25,-255.5
2019-01-01 04:30:00,90.75,73.5,23.0,0.0,0.0,0.0,4.75,0.0,798.75,0.0,0.0,990.75,735.25,-255.5
2019-01-01 04:45:00,90.75,73.5,23.0,0.0,0.0,0.0,4.75,0.0,798.75,0.0,0.0,990.75,735.25,-255.5
2019-01-01 05:00:00,89.75,73.0,22.25,0.0,0.0,0.0,4.25,0.0,868.5,0.0,0.0,1057.75,759.0,-298.75
2019-01-01 05:15:00,89.75,73.0,22.25,0.0,0.0,0.0,4.25,0.0,868.5,0.0,0.0,1057.75,759.0,-298.75
2019-01-01 05:30:00,89.75,73.0,22.25,0.0,0.0,0.0,4.25,0.0,868.5,0.0,0.0,1057.75,759.0,-298.75
2019-01-01 05:45:00,89.75,73.0,22.25,0.0,0.0,0.0,4.25,0.0,868.5,0.0,0.0,1057.75,759.0,-298.75
2019-01-01 06:00:00,102.75,76.0,22.25,0.0,0.0,0.0,4.25,0.0,870.75,0.0,0.0,1076.0,775.25,-300.75
2019-01-01 06:15:00,102.75,76.0,22.25,0.0,0.0,0.0,4.25,0.0,870.75,0.0,0.0,1076.0,775.25,-300.75
2019-01-01 06:30:00,102.75,76.0,22.25,0.0,0.0,0.0,4.25,0.0,870.75,0.0,0.0,1076.0,775.25,-300.75
2019-01-01 06:45:00,102.75,76.0,22.25,0.0,0.0,0.0,4.25,0.0,870.75,0.0,0.0,1076.0,775.25,-300.75
2019-01-01 07:00:00,105.25,84.5,23.5,0.0,0.0,0.0,4.25,0.0,899.25,0.0,0.0,1116.75,802.0,-314.75
2019-01-01 07:15:00,105.25,84.5,23.5,0.0,0.0,0.0,4.25,0.0,899.25,0.0,0.0,1116.75,802.0,-314.75
2019-01-01 07:30:00,105.25,84.5,23.5,0.0,0.0,0.0,4.25,0.0,899.25,0.0,0.0,1116.75,802.0,-314.75
2019-01-01 07:45:00,105.25,84.5,23.5,0.0,0.0,0.0,4.25,0.0,899.25,0.0,0.0,1116.75,802.0,-314.75
2019-01-01 08:00:00,98.25,83.0,23.5,0.0,0.0,0.0,4.25,5.5,967.25,0.0,0.0,1181.75,834.25,-347.5
2019-01-01 08:15:00,98.25,83.0,23.5,0.0,0.0,0.0,4.25,5.5,967.25,0.0,0.0,1181.75,834.25,-347.5
2019-01-01 08:30:00,98.25,83.0,23.5,0.0,0.0,0.0,4.25,5.5,967.25,0.0,0.0,1181.75,834.25,-347.5
2019-01-01 08:45:00,98.25,83.0,23.5,0.0,0.0,0.0,4.25,5.5,967.25,0.0,0.0,1181.75,834.25,-347.5
2019-01-01 09:00:00,133.25,95.0,29.75,0.0,0.0,0.0,4.25,20.5,943.75,0.0,0.0,1226.5,882.75,-343.75
2019-01-01 09:15:00,133.25,95.0,29.75,0.0,0.0,0.0,4.25,20.5,943.75,0.0,0.0,1226.5,882.75,-343.75
2019-01-01 09:30:00,133.25,95.0,29.75,0.0,0.0,0.0,4.25,20.5,943.75,0.0,0.0,1226.5,882.75,-343.75
2019-01-01 09:45:00,133.25,95.0,29.75,0.0,0.0,0.0,4.25,20.5,943.75,0.0,0.0,1226.5,882.75,-343.75
2019-01-01 10:00:00,162.5,95.75,37.75,0.0,0.0,0.0,4.25,35.5,974.75,0.0,0.0,1310.5,919.75,-390.75
2019-01-01 10:15:00,162.5,95.75,37.75,0.0,0.0,0.0,4.25,35.5,974.75,0.0,0.0,1310.5,919.75,-390.75
2019-01-01 10:30:00,162.5,95.75,37.75,0.0,0.0,0.0,4.25,35.5,974.75,0.0,0.0,1310.5,919.75,-390.75
2019-01-01 10:45:00,162.5,95.75,37.75,0.0,0.0,0.0,4.25,35.5,974.75,0.0,0.0,1310.5,919.75,-390.75
2019-01-01 11:00:00,155.25,92.25,38.0,0.0,0.0,0.0,4.25,42.25,967.0,0.0,0.0,1299.0,936.75,-362.25
2019-01-01 11:15:00,155.25,92.25,38.0,0.0,0.0,0.0,4.25,42.25,967.0,0.0,0.0,1299.0,936.75,-362.25
2019-01-01 11:30:00,155.25,92.25,38.0,0.0,0.0,0.0,4.25,42.25,967.0,0.0,0.0,1299.0,936.75,-362.25
2019-01-01 11:45:00,155.25,92.25,38.0,0.0,0.0,0.0,4.25,42.25,967.0,0.0,0.0,1299.0,936.75,-362.25
2019-01-01 12:00:00,152.0,81.25,35.25,0.0,0.0,0.0,4.25,34.25,939.0,0.0,0.0,1246.0,940.25,-305.75
2019-01-01 12:15:00,152.0,81.25,35.25,0.0,0.0,0.0,4.25,34.25,939.0,0.0,0.0,1246.0,940.25,-305.75
2019-01-01 12:30:00,152.0,81.25,35.25,0.0,0.0,0.0,4.25,34.25,939.0,0.0,0.0,1246.0,940.25,-305.75
2019-01-01 12:45:00,152.0,81.25,35.25,0.0,0.0,0.0,4.25,34.25,939.0,0.0,0.0,1246.0,940.25,-305.75
2019-01-01 13:00:00,172.0,71.75,22.5,0.0,0.0,0.0,4.0,19.0,997.5,0.0,0.0,1286.75,950.25,-336.5
2019-01-01 13:15:00,172.0,71.75,22.5,0.0,0.0,0.0,4.0,19.0,997.5,0.0,0.0,1286.75,950.25,-336.5
2019-01-01 13:30:00,172.0,71.75,22.5,0.0,0.0,0.0,4.0,19.0,997.5,0.0,0.0,1286.75,950.25,-336.5
2019-01-01 13:45:00,172.0,71.75,22.5,0.0,0.0,0.0,4.0,19.0,997.5,0.0,0.0,1286.75,950.25,-336.5
2019-01-01 14:00:00,191.75,74.5,25.5,0.0,0.0,0.0,4.5,4.5,966.75,0.0,0.0,1267.5,940.25,-327.25
2019-01-01 14:15:00,191.75,74.5,25.5,0.0,0.0,0.0,4.5,4.5,966.75,0.0,0.0,1267.5,940.25,-327.25
2019-01-01 14:30:00,191.75,74.5,25.5,0.0,0.0,0.0,4.5,4.5,966.75,0.0,0.0,1267.5,940.25,-327.25
2019-01-01 14:45:00,191.75,74.5,25.5,0.0,0.0,0.0,4.5,4.5,966.75,0.0,0.0,1267.5,940.25,-327.25
2019-01-01 15:00:00,179.75,72.5,24.5,0.0,0.0,0.0,4.25,0.25,1039.0,0.0,0.0,1320.25,1050.5,-269.75
2019-01-01 15:15:00,179.75,72.5,24.5,0.0,0.0,0.0,4.25,0.25,1039.0,0.0,0.0,1320.25,1050.5,-269.75
2019-01-01 15:30:00,179.75,72.5,24.5,0.0,0.0,0.0,4.25,0.25,1039.0,0.0,0.0,1320.25,1050.5,-269.75
2019-01-01 15:45:00,179.75,72.5,24.5,0.0,0.0,0.0,4.25,0.25,1039.0,0.0,0.0,1320.25,1050.5,-269.75
2019-01-01 16:00:00,159.75,77.75,32.25,0.0,0.0,0.0,5.0,0.0,1088.0,0.0,0.0,1362.75,1096.0,-266.75
2019-01-01 16:15:00,159.75,77.75,32.25,0.0,0.0,0.0,5.0,0.0,1088.0,0.0,0.0,1362.75,1096.0,-266.75
2019-01-01 16:30:00,159.75,77.75,32.25,0.0,0.0,0.0,5.0,0.0,1088.0,0.0,0.0,1362.75,1096.0,-266.75
2019-01-01 16:45:00,159.75,77.75,32.25,0.0,0.0,0.0,5.0,0.0,1088.0,0.0,0.0,1362.75,1096.0,-266.75
2019-01-01 17:00:00,149.75,81.25,28.25,0.0,0.0,0.0,5.0,0.0,1141.0,0.0,0.0,1405.25,1090.0,-315.25
2019-01-01 17:15:00,149.75,81.25,28.25,0.0,0.0,0.0,5.0,0.0,1141.0,0.0,0.0,1405.25,1090.0,-315.25
2019-01-01 17:30:00,149.75,81.25,28.25,0.0,0.0,0.0,5.0,0.0,1141.0,0.0,0.0,1405.25,1090.0,-315.25
2019-01-01 17:45:00,149.75,81.25,28.25,0.0,0.0,0.0,5.0,0.0,1141.0,0.0,0.0,1405.25,1090.0,-315.25
2019-01-01 18:00:00,146.75,84.0,29.0,0.0,0.0,0.0,6.0,0.0,1017.0,0.0,0.0,1282.75,1034.25,-248.5
2019-01-01 18:15:00,146.75,84.0,29.0,0.0,0.0,0.0,6.0,0.0,1017.0,0.0,0.0,1282.75,1034.25,-248.5
2019-01-01 18:30:00,146.75,84.0,29.0,0.0,0.0,0.0,6.0,0.0,1017.0,0.0,0.0,1282.75,1034.25,-248.5
2019-01-01 18:45:00,146.75,84.0,29.0,0.0,0.0,0.0,6.0,0.0,1017.0,0.0,0.0,1282.75,1034.25,-248.5
2019-01-01 19:00:00,153.0,73.75,24.5,0.0,0.0,0.0,4.5,0.0,997.75,0.0,0.0,1253.5,986.0,-267.5
2019-01-01 19:15:00,153.0,73.75,24.5,0.0,0.0,0.0,4.5,0.0,997.75,0.0,0.0,1253.5,986.0,-267.5
2019-01-01 19:30:00,153.0,73.75,24.5,0.0,0.0,0.0,4.5,0.0,997.75,0.0,0.0,1253.5,986.0,-267.5
2019-01-01 19:45:00,153.0,73.75,24.5,0.0,0.0,0.0,4.5,0.0,997.75,0.0,0.0,1253.5,986.0,-267.5
2019-01-01 20:00:00,123.5,76.0,22.75,0.0,0.0,0.0,4.25,0.0,900.25,0.0,0.0,1126.75,917.75,-209.0
2019-01-01 20:15:00,123.5,76.0,22.75,0.0,0.0,0.0,4.25,0.0,900.25,0.0,0.0,1126.75,917.75,-209.0
2019-01-01 20:30:00,123.5,76.0,22.75,0.0,0.0,0.0,4.25,0.0,900.25,0.0,0.0,1126.75,917.75,-209.0
2019-01-01 20:45:00,123.5,76.0,22.75,0.0,0.0,0.0,4.25,0.0,900.25,0.0,0.0,1126.75,917.75,-209.0
2019-01-01 21:00:00,135.0,76.0,22.75,0.0,0.0,0.0,4.25,0.0,891.25,0.0,0.0,1129.25,863.5,-265.75
2019-01-01 21:15:00,135.0,76.0,22.75,0.0,0.0,0.0,4.25,0.0,891.25,0.0,0.0,1129.25,863.5,-265.75
2019-01-01 21:30:00,135.0,76.0,22.75,0.0,0.0,0.0,4.25,0.0,891.25,0.0,0.0,1129.25,863.5,-265.75
2019-01-01 21:45:00,135.0,76.0,22.75,0.0,0.0,0.0,4.25,0.0,891.25,0.0,0.0,1129.25,863.5,-265.75
2019-01-01 22:00:00,99.5,72.75,24.75,0.0,0.0,0.0,5.25,0.0,816.25,0.0,0.0,1018.5,802.25,-216.25
2019-01-01 22:15:00,99.5,72.75,24.75,0.0,0.0,0.0,5.25,0.0,816.25,0.0,0.0,1018.5,802.25,-216.25
2019-01-01 22:30:00,99.5,72.75,24.75,0.0,0.0,0.0,5.25,0.0,816.25,0.0,0.0,1018.5,802.25,-216.25
2019-01-01 22:45:00,99.5,72.75,24.75,0.0,0.0,0.0,5.25,0.0,816.25,0.0,0.0,1018.5,802.25,-216.25
2019-01-01 23:00:00,97.75,81.5,26.0,0.0,0.0,0.0,5.5,0.0,764.5,0.0,0.0,975.25,757.0,-218.25
2019-01-01 23:15:00,97.75,81.5,26.0,0.0,0.0,0.0,5.5,0.0,764.5,0.0,0.0,975.25,757.0,-218.25
2019-01-01 23:30:00,97.75,81.5,26.0,0.0,0.0,0.0,5.5,0.0,764.5,0.0,0.0,975.25,757.0,-218.25
2019-01-01 23:45:00,97.75,81.5,26.0,0.0,0.0,0.0,5.5,0.0,764.5,0.0,0.0,975.25,757.0,-218.25
2019-01-02 00:00:00,89.25,97.25,26.75,0.0,0.0,0.0,5.5,0.0,749.5,0.0,0.0,968.25,736.5,-231.75
2019-01-02 00:15:00,89.25,97.25,26.75,0.0,0.0,0.0,5.5,0.0,749.5,0.0,0.0,968.25,736.5,-231.75
2019-01-02 00:30:00,89.25,97.25,26.75,0.0,0.0,0.0,5.5,0.0,749.5,0.0,0.0,968.25,736.5,-231.75
2019-01-02 00:45:00,89.25,97.25,26.75,0.0,0.0,0.0,5.5,0.0,749.5,0.0,0.0,968.25,736.5,-231.75
2019-01-02 01:00:00,85.75,101.0,25.0,0.0,0.0,0.0,4.75,0.0,736.75,0.0,0.0,953.25,722.5,-230.75
2019-01-02 01:15:00,85.75,101.0,25.0,0.0,0.0,0.0,4.75,0.0,736.75,0.0,0.0,953.25,722.5,-230.75
2019-01-02 01:30:00,85.75,101.0,25.0,0.0,0.0,0.0,4.75,0.0,736.75,0.0,0.0,953.25,722.5,-230.75
2019-01-02 01:45:00,85.75,101.0,25.0,0.0,0.0,0.0,4.75,0.0,736.75,0.0,0.0,953.25,722.5,-230.75
2019-01-02 02:00:00,102.75,100.25,25.25,0.0,0.0,0.0,4.75,0.0,710.25,0.0,0.0,943.25,730.5,-212.75
2019-01-02 02:15:00,102.75,100.25,25.25,0.0,0.0,0.0,4.75,0.0,710.25,0.0,0.0,943.25,730.5,-212.75
2019-01-02 02:30:00,102.75,100.25,25.25,0.0,0.0,0.0,4.75,0.0,710.25,0.0,0.0,943.25,730.5,-212.75
2019-01-02 02:45:00,102.75,100.25,25.25,0.0,0.0,0.0,4.75,0.0,710.25,0.0,0.0,943.25,730.5,-212.75
2019-01-02 03:00:00,112.75,101.25,27.0,0.0,0.0,0.0,5.0,0.0,687.25,0.0,0.0,933.25,751.75,-181.5
2019-01-02 03:15:00,112.75,101.25,27.0,0.0,0.0,0.0,5.0,0.0,687.25,0.0,0.0,933.25,751.75,-181.5
2019-01-02 03:30:00,112.75,101.25,27.0,0.0,0.0,0.0,5.0,0.0,687.25,0.0,0.0,933.25,751.75,-181.5
2019-01-02 03:45:00,112.75,101.25,27.0,0.0,0.0,0.0,5.0,0.0,687.25,0.0,0.0,933.25,751.75,-181.5
2019-01-02 04:00:00,122.5,103.5,30.5,0.0,0.0,0.0,5.25,0.0,758.75,0.0,0.0,1020.5,802.5,-218.0
2019-01-02 04:15:00,122.5,103.5,30.5,0.0,0.0,0.0,5.25,0.0,758.75,0.0,0.0,1020.5,802.5,-218.0
2019-01-02 04:30:00,122.5,103.5,30.5,0.0,0.0,0.0,5.25,0.0,758.75,0.0,0.0,1020.5,802.5,-218.0
2019-01-02 04:45:00,122.5,103.5,30.5,0.0,0.0,0.0,5.25,0.0,758.75,0.0,0.0,1020.5,802.5,-218.0
2019-01-02 05:00:00,146.25,120.25,63.5,0.0,0.0,0.0,5.75,0.0,861.0,0.0,0.0,1196.75,935.75,-261.0
2019-01-02 05:15:00,146.25,120.25,63.5,0.0,0.0,0.0,5.75,0.0,861.0,0.0,0.0,1196.75,935.75,-261.0
2019-01-02 05:30:00,146.25,120.25,63.5,0.0,0.0,0.0,5.75,0.0,861.0,0.0,0.0,1196.75,935.75,-261.0
2019-01-02 05:45:00,146.25,120.25,63.5,0.0,0.0,0.0,5.75,0.0,861.0,0.0,0.0,1196.75,935.75,-261.0
2019-01-02 06:00:00,200.5,179.25,89.75,0.0,0.0,0.0,6.25,0.25,915.25,0.0,0.0,1391.25,1076.5,-314.75
2019-01-02 06:15:00,200.5,179.25,89.75,0.0,0.0,0.0,6.25,0.25,915.25,0.0,0.0,1391.25,1076.5,-314.75
2019-01-02 06:30:00,200.5,179.25,89.75,0.0,0.0,0.0,6.25,0.25,915.25,0.0,0.0,1391.25,1076.5,-314.75
2019-01-02 06:45:00,200.5,179.25,89.75,0.0,0.0,0.0,6.25,0.25,915.25,0.0,0.0,1391.25,1076.5,-314.75
2019-01-02 07:00:00,219.75,220.75,118.5,0.0,0.0,0.0,9.0,0.5,871.25,0.0,0.0,1439.75,1156.5,-283.25
2019-01-02 07:15:00,219.75,220.75,118.5,0.0,0.0,0.0,9.0,0.5,871.25,0.0,0.0,1439.75,1156.5,-283.25
2019-01-02 07:30:00,219.75,220.75,118.5,0.0,0.0,0.0,9.0,0.5,871.25,0.0,0.0,1439.75,1156.5,-283.25
2019-01-02 07:45:00,219.75,220.75,118.5,0.0,0.0,0.0,9.0,0.5,871.25,0.0,0.0,1439.75,1156.5,-283.25
2019-01-02 08:00:00,229.0,264.25,133.25,0.0,0.0,0.0,10.25,10.25,825.5,0.0,0.0,1472.5,1184.75,-287.75
2019-01-02 08:15:00,229.0,264.25,133.25,0.0,0.0,0.0,10.25,10.25,825.5,0.0,0.0,1472.5,1184.75,-287.75
2019-01-02 08:30:00,229.0,264.25,133.25,0.0,0.0,0.0,10.25,10.25,825.5,0.0,0.0,1472.5,1184.75,-287.75
2019-01-02 08:45:00,229.0,264.25,133.25,0.0,0.0,0.0,10.25,10.25,825.5,0.0,0.0,1472.5,1184.75,-287.75
2019-01-02 09:00:00,235.25,261.25,141.5,0.0,0.0,0.0,10.25,35.0,783.25,0.0,0.0,1466.5,1180.5,-286.0
2019-01-02 09:15:00,235.25,261.25,141.5,0.0,0.0,0.0,10.25,35.0,783.25,0.0,0.0,1466.5,1180.5,-286.0
2019-01-02 09:30:00,235.25,261.25,141.5,0.0,0.0,0.0,10.25,35.0,783.25,0.0,0.0,1466.5,1180.5,-286.0
2019-01-02 09:45:00,235.25,261.25,141.5,0.0,0.0,0.0,10.25,35.0,783.25,0.0,0.0,1466.5,1180.5,-286.0
2019-01-02 10:00:00,241.0,269.5,141.75,0.0,0.0,0.0,9.25,57.25,735.5,0.0,0.0,1454.25,1180.75,-273.5
2019-01-02 10:15:00,241.0,269.5,141.75,0.0,0.0,0.0,9.25,57.25,735.5,0.0,0.0,1454.25,1180.75,-273.5
2019-01-02 10:30:00,241.0,269.5,141.75,0.0,0.0,0.0,9.25,57.25,735.5,0.0,0.0,1454.25,1180.75,-273.5
2019-01-02 10:45:00,241.0,269.5,141.75,0.0,0.0,0.0,9.25,57.25,735.5,0.0,0.0,1454.25,1180.75,-273.5
2019-01-02 11:00:00,255.0,278.5,141.25,0.0,0.0,0.0,9.0,64.25,698.75,0.0,0.0,1446.75,1155.25,-291.5
2019-01-02 11:15:00,255.0,278.5,141.25,0.0,0.0,0.0,9.0,64.25,698.75,0.0,0.0,1446.75,1155.25,-291.5
2019-01-02 11:30:00,255.0,278.5,141.25,0.0,0.0,0.0,9.0,64.25,698.75,0.0,0.0,1446.75,1155.25,-291.5
2019-01-02 11:45:00,255.0,278.5,141.25,0.0,0.0,0.0,9.0,64.25,698.75,0.0,0.0,1446.75,1155.25,-291.5
2019-01-02 12:00:00,248.0,277.25,142.25,0.0,0.0,0.0,10.75,56.25,614.75,0.0,0.0,1349.25,1155.75,-193.5
2019-01-02 12:15:00,248.0,277.25,142.25,0.0,0.0,0.0,10.75,56.25,614.75,0.0,0.0,1349.25,1155.75,-193.5
2019-01-02 12:30:00,248.0,277.25,142.25,0.0,0.0,0.0,10.75,56.25,614.75,0.0,0.0,1349.25,1155.75,-193.5
2019-01-02 12:45:00,248.0,277.25,142.25,0.0,0.0,0.0,10.75,56.25,614.75,0.0,0.0,1349.25,1155.75,-193.5
2019-01-02 13:00:00,222.75,296.75,145.0,0.0,0.0,0.0,9.5,33.0,534.0,0.0,0.0,1241.0,1139.0,-102.0
2019-01-02 13:15:00,222.75,296.75,145.0,0.0,0.0,0.0,9.5,33.0,534.0,0.0,0.0,1241.0,1139.0,-102.0
2019-01-02 13:30:00,222.75,296.75,145.0,0.0,0.0,0.0,9.5,33.0,534.0,0.0,0.0,1241.0,1139.0,-102.0
2019-01-02 13:45:00,222.75,296.75,145.0,0.0,0.0,0.0,9.5,33.0,534.0,0.0,0.0,1241.0,1139.0,-102.0
2019-01-02 14:00:00,225.5,294.5,134.5,0.0,0.0,0.0,8.75,6.25,453.0,0.0,0.0,1122.5,1129.5,7.0
2019-01-02 14:15:00,225.5,294.5,134.5,0.0,0.0,0.0,8.75,6.25,453.0,0.0,0.0,1122.5,1129.5,7.0
2019-01-02 14:30:00,225.5,294.5,134.5,0.0,0.0,0.0,8.75,6.25,453.0,0.0,0.0,1122.5,1129.5,7.0
2019-01-02 14:45:00,225.5,294.5,134.5,0.0,0.0,0.0,8.75,6.25,453.0,0.0,0.0,1122.5,1129.5,7.0
2019-01-02 15:00:00,245.25,305.5,143.75,0.0,0.0,0.0,9.25,0.25,408.25,0.0,0.0,1112.25,1191.25,79.0
2019-01-02 15:15:00,245.25,305.5,143.75,0.0,0.0,0.0,9.25,0.25,408.25,0.0,0.0,1112.25,1191.25,79.0
2019-01-02 15:30:00,245.25,305.5,143.75,0.0,0.0,0.0,9.25,0.25,408.25,0.0,0.0,1112.25,1191.25,79.0
2019-01-02 15:45:00,245.25,305.5,143.75,0.0,0.0,0.0,9.25,0.25,408.25,0.0,0.0,1112.25,1191.25,79.0
2019-01-02 16:00:00,252.75,341.75,141.25,0.0,0.0,0.0,11.75,0.0,368.0,0.0,0.0,1115.5,1306.75,191.25
2019-01-02 16:15:00,252.75,341.75,141.25,0.0,0.0,0.0,11.75,0.0,368.0,0.0,0.0,1115.5,1306.75,191.25
2019-01-02 16:30:00,252.75,341.75,141.25,0.0,0.0,0.0,11.75,0.0,368.0,0.0,0.0,1115.5,1306.75,191.25
2019-01-02 16:45:00,252.75,341.75,141.25,0.0,0.0,0.0,11.75,0.0,368.0,0.0,0.0,1115.5,1306.75,191.25
2019-01-02 17:00:00,250.75,338.75,132.25,0.0,0.0,0.0,10.25,0.0,362.0,0.0,0.0,1094.0,1270.5,176.5
2019-01-02 17:15:00,250.75,338.75,132.25,0.0,0.0,0.0,10.25,0.0,362.0,0.0,0.0,1094.0,1270.5,176.5
2019-01-02 17:30:00,250.75,338.75,132.25,0.0,0.0,0.0,10.25,0.0,362.0,0.0,0.0,1094.0,1270.5,176.5
2019-01-02 17:45:00,250.75,338.75,132.25,0.0,0.0,0.0,10.25,0.0,362.0,0.0,0.0,1094.0,1270.5,176.5
2019-01-02 18:00:00,249.75,324.25,123.0,0.0,0.0,0.0,10.25,0.0,332.5,0.0,0.0,1039.75,1186.0,146.25
2019-01-02 18:15:00,249.75,324.25,123.0,0.0,0.0,0.0,10.25,0.0,332.5,0.0,0.0,1039.75,1186.0,146.25
2019-01-02 18:30:00,249.75,324.25,123.0,0.0,0.0,0.0,10.25,0.0,332.5,0.0,0.0,1039.75,1186.0,146.25
2019-01-02 18:45:00,249.75,324.25,123.0,0.0,0.0,0.0,10.25,0.0,332.5,0.0,0.0,1039.75,1186.0,146.25
2019-01-02 19:00:00,247.5,334.5,116.0,0.0,0.0,0.0,10.0,0.0,243.25,0.0,0.0,951.25,1102.75,151.5
2019-01-02 19:15:00,247.5,334.5,116.0,0.0,0.0,0.0,10.0,0.0,243.25,0.0,0.0,951.25,1102.75,151.5
2019-01-02 19:30:00,247.5,334.5,116.0,0.0,0.0,0.0,10.0,0.0,243.25,0.0,0.0,951.25,1102.75,151.5
2019-01-02 19:45:00,247.5,334.5,116.0,0.0,0.0,0.0,10.0,0.0,243.25,0.0,0.0,951.25,1102.75,151.5
2019-01-02 20:00:00,246.75,308.0,108.75,0.0,0.0,0.0,8.75,0.0,198.75,0.0,0.0,871.0,1030.25,159.25
2019-01-02 20:15:00,246.75,308.0,108.75,0.0,0.0,0.0,8.75,0.0,198.75,0.0,0.0,871.0,1030.25,159.25
2019-01-02 20:30:00,246.75,308.0,108.75,0.0,0.0,0.0,8.75,0.0,198.75,0.0,0.0,871.0,1030.25,159.25
2019-01-02 20:45:00,246.75,308.0,108.75,0.0,0.0,0.0,8.75,0.0,198.75,0.0,0.0,871.0,1030.25,159.25
2019-01-02 21:00:00,242.25,284.0,101.0,0.0,0.0,0.0,8.75,0.0,232.25,0.0,0.0,868.25,952.75,84.5
2019-01-02 21:15:00,242.25,284.0,101.0,0.0,0.0,0.0,8.75,0.0,232.25,0.0,0.0,868.25,952.75,84.5
2019-01-02 21:30:00,242.25,284.0,101.0,0.0,0.0,0.0,8.75,0.0,232.25,0.0,0.0,868.25,952.75,84.5
2019-01-02 21:45:00,242.25,284.0,101.0,0.0,0.0,0.0,8.75,0.0,232.25,0.0,0.0,868.25,952.75,84.5
2019-01-02 22:00:00,241.75,253.5,106.25,0.0,0.0,0.0,8.75,0.0,282.5,0.0,0.0,892.75,882.0,-10.75
2019-01-02 22:15:00,241.75,253.5,106.25,0.0,0.0,0.0,8.75,0.0,282.5,0.0,0.0,892.75,882.0,-10.75
2019-01-02 22:30:00,241.75,253.5,106.25,0.0,0.0,0.0,8.75,0.0,282.5,0.0,0.0,892.75,882.0,-10.75
2019-01-02 22:45:00,241.75,253.5,106.25,0.0,0.0,0.0,8.75,0.0,282.5,0.0,0.0,892.75,882.0,-10.75
2019-01-02 23:00:00,234.25,213.75,104.25,0.0,0.0,0.0,8.75,0.0,305.75,0.0,0.0,866.75,840.5,-26.25
2019-01-02 23:15:00,234.25,213.75,104.25,0.0,0.0,0.0,8.75,0.0,305.75,0.0,0.0,866.75,840.5,-26.25
2019-01-02 23:30:00,234.25,213.75,104.25,0.0,0.0,0.0,8.75,0.0,305.75,0.0,0.0,866.75,840.5,-26.25
2019-01-02 23:45:00,234.25,213.75,104.25,0.0,0.0,0.0,8.75,0.0,305.75,0.0,0.0,866.75,840.5,-26.25
2019-01-03 00:00:00,228.25,195.5,108.75,0.0,0.0,0.0,8.75,0.0,336.5,0.0,0.0,877.75,808.75,-69.0
2019-01-03 00:15:00,228.25,195.5,108.75,0.0,0.0,0.0,8.75,0.0,336.5,0.0,0.0,877.75,808.75,-69.0
2019-01-03 00:30:00,228.25,195.5,108.75,0.0,0.0,0.0,8.75,0.0,336.5,0.0,0.0,877.75,808.75,-69.0
2019-01-03 00:45:00,228.25,195.5,108.75,0.0,0.0,0.0,8.75,0.0,336.5,0.0,0.0,877.75,808.75,-69.0
